case,window,z_m,variable,value,location,units
historical_control,penultimate_hour,387.5,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,400.0,sgs_u_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,0.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,12.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,25.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,37.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,50.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,62.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,75.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,87.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,100.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,112.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,125.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,137.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,150.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,162.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,175.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,187.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,200.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,212.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,225.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,237.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,250.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,262.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,275.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,287.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,300.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,312.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,325.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,337.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,350.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,362.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,375.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,387.5,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,400.0,sgs_v_w_flux,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,0.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,12.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,25.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,37.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,50.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,62.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,75.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,87.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,100.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,112.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,125.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,137.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,150.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,162.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,175.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,187.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,200.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,212.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,225.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,237.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,250.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,262.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,275.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,287.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,300.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,312.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,325.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,337.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,350.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,362.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,375.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,387.5,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,400.0,sgs_w_theta_flux,0.0,Face,K m s^-1
historical_control,penultimate_hour,6.25,theta_mean,263.56610107421875,Center,K
historical_control,penultimate_hour,18.75,theta_mean,263.8111572265625,Center,K
historical_control,penultimate_hour,31.25,theta_mean,263.8341522216797,Center,K
historical_control,penultimate_hour,43.75,theta_mean,263.8805847167969,Center,K
historical_control,penultimate_hour,56.25,theta_mean,263.9337615966797,Center,K
historical_control,penultimate_hour,68.75,theta_mean,263.9924774169922,Center,K
historical_control,penultimate_hour,81.25,theta_mean,264.0558776855469,Center,K
historical_control,penultimate_hour,93.75,theta_mean,264.1207275390625,Center,K
historical_control,penultimate_hour,106.25,theta_mean,264.1875305175781,Center,K
historical_control,penultimate_hour,118.75,theta_mean,264.2575988769531,Center,K
historical_control,penultimate_hour,131.25,theta_mean,264.34071350097656,Center,K
historical_control,penultimate_hour,143.75,theta_mean,264.42869567871094,Center,K
historical_control,penultimate_hour,156.25,theta_mean,264.53138732910156,Center,K
historical_control,penultimate_hour,168.75,theta_mean,264.6615295410156,Center,K
historical_control,penultimate_hour,181.25,theta_mean,264.8511962890625,Center,K
historical_control,penultimate_hour,193.75,theta_mean,265.13829040527344,Center,K
historical_control,penultimate_hour,206.25,theta_mean,265.5061340332031,Center,K
historical_control,penultimate_hour,218.75,theta_mean,265.86143493652344,Center,K
historical_control,penultimate_hour,231.25,theta_mean,266.15040588378906,Center,K
historical_control,penultimate_hour,243.75,theta_mean,266.3609619140625,Center,K
historical_control,penultimate_hour,256.25,theta_mean,266.50123596191406,Center,K
historical_control,penultimate_hour,268.75,theta_mean,266.608154296875,Center,K
historical_control,penultimate_hour,281.25,theta_mean,266.7184753417969,Center,K
historical_control,penultimate_hour,293.75,theta_mean,266.8392028808594,Center,K
historical_control,penultimate_hour,306.25,theta_mean,266.9659881591797,Center,K
historical_control,penultimate_hour,318.75,theta_mean,267.0974578857422,Center,K
historical_control,penultimate_hour,331.25,theta_mean,267.231689453125,Center,K
historical_control,penultimate_hour,343.75,theta_mean,267.3672332763672,Center,K
historical_control,penultimate_hour,356.25,theta_mean,267.5021057128906,Center,K
historical_control,penultimate_hour,368.75,theta_mean,267.6192321777344,Center,K
historical_control,penultimate_hour,381.25,theta_mean,267.69627380371094,Center,K
historical_control,penultimate_hour,393.75,theta_mean,267.74803161621094,Center,K
historical_control,penultimate_hour,6.25,theta_variance,0.008230188395828009,Center,K^2
historical_control,penultimate_hour,18.75,theta_variance,0.010442071128636599,Center,K^2
historical_control,penultimate_hour,31.25,theta_variance,0.006832874845713377,Center,K^2
historical_control,penultimate_hour,43.75,theta_variance,0.007603203412145376,Center,K^2
historical_control,penultimate_hour,56.25,theta_variance,0.008650664240121841,Center,K^2
historical_control,penultimate_hour,68.75,theta_variance,0.009191195480525494,Center,K^2
historical_control,penultimate_hour,81.25,theta_variance,0.009093814762309194,Center,K^2
historical_control,penultimate_hour,93.75,theta_variance,0.008731769165024161,Center,K^2
historical_control,penultimate_hour,106.25,theta_variance,0.00815212493762374,Center,K^2
historical_control,penultimate_hour,118.75,theta_variance,0.008450314635410905,Center,K^2
historical_control,penultimate_hour,131.25,theta_variance,0.008395971497520804,Center,K^2
historical_control,penultimate_hour,143.75,theta_variance,0.007936147972941399,Center,K^2
historical_control,penultimate_hour,156.25,theta_variance,0.008969806134700775,Center,K^2
historical_control,penultimate_hour,168.75,theta_variance,0.011169254779815674,Center,K^2
historical_control,penultimate_hour,181.25,theta_variance,0.014916855841875076,Center,K^2
historical_control,penultimate_hour,193.75,theta_variance,0.01893065730109811,Center,K^2
historical_control,penultimate_hour,206.25,theta_variance,0.01904307771474123,Center,K^2
historical_control,penultimate_hour,218.75,theta_variance,0.014377455227077007,Center,K^2
historical_control,penultimate_hour,231.25,theta_variance,0.008262388408184052,Center,K^2
historical_control,penultimate_hour,243.75,theta_variance,0.004010588745586574,Center,K^2
historical_control,penultimate_hour,256.25,theta_variance,0.0019201698596589267,Center,K^2
historical_control,penultimate_hour,268.75,theta_variance,0.0013536755577661097,Center,K^2
historical_control,penultimate_hour,281.25,theta_variance,0.0014297059969976544,Center,K^2
historical_control,penultimate_hour,293.75,theta_variance,0.0015161833143793046,Center,K^2
historical_control,penultimate_hour,306.25,theta_variance,0.0014838911010883749,Center,K^2
historical_control,penultimate_hour,318.75,theta_variance,0.0014853921602480114,Center,K^2
historical_control,penultimate_hour,331.25,theta_variance,0.001405517861712724,Center,K^2
historical_control,penultimate_hour,343.75,theta_variance,0.0012795014772564173,Center,K^2
historical_control,penultimate_hour,356.25,theta_variance,0.0010374581324867904,Center,K^2
historical_control,penultimate_hour,368.75,theta_variance,0.00046842060692142695,Center,K^2
historical_control,penultimate_hour,381.25,theta_variance,9.396187670063227e-5,Center,K^2
historical_control,penultimate_hour,393.75,theta_variance,9.794036941457307e-6,Center,K^2
historical_control,penultimate_hour,0.0,total_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,12.5,total_buoyancy_flux,-0.00038952103932388127,Face,m^2 s^-3
historical_control,penultimate_hour,25.0,total_buoyancy_flux,-0.0003320074174553156,Face,m^2 s^-3
historical_control,penultimate_hour,37.5,total_buoyancy_flux,-0.0002879472594941035,Face,m^2 s^-3
historical_control,penultimate_hour,50.0,total_buoyancy_flux,-0.00028193110483698547,Face,m^2 s^-3
historical_control,penultimate_hour,62.5,total_buoyancy_flux,-0.0002638563164509833,Face,m^2 s^-3
historical_control,penultimate_hour,75.0,total_buoyancy_flux,-0.00023771331325406209,Face,m^2 s^-3
historical_control,penultimate_hour,87.5,total_buoyancy_flux,-0.00021064675820525736,Face,m^2 s^-3
historical_control,penultimate_hour,100.0,total_buoyancy_flux,-0.00018841287965187803,Face,m^2 s^-3
historical_control,penultimate_hour,112.5,total_buoyancy_flux,-0.00016174020856851712,Face,m^2 s^-3
historical_control,penultimate_hour,125.0,total_buoyancy_flux,-0.00013413439592113718,Face,m^2 s^-3
historical_control,penultimate_hour,137.5,total_buoyancy_flux,-0.00011052940317313187,Face,m^2 s^-3
historical_control,penultimate_hour,150.0,total_buoyancy_flux,-9.03025284060277e-5,Face,m^2 s^-3
historical_control,penultimate_hour,162.5,total_buoyancy_flux,-7.067989281495102e-5,Face,m^2 s^-3
historical_control,penultimate_hour,175.0,total_buoyancy_flux,-5.0679755076998845e-5,Face,m^2 s^-3
historical_control,penultimate_hour,187.5,total_buoyancy_flux,-3.1882714210951235e-5,Face,m^2 s^-3
historical_control,penultimate_hour,200.0,total_buoyancy_flux,-1.3106865480949637e-5,Face,m^2 s^-3
historical_control,penultimate_hour,212.5,total_buoyancy_flux,-3.514115064717771e-6,Face,m^2 s^-3
historical_control,penultimate_hour,225.0,total_buoyancy_flux,-1.8444825400365517e-7,Face,m^2 s^-3
historical_control,penultimate_hour,237.5,total_buoyancy_flux,1.2287752042539068e-6,Face,m^2 s^-3
historical_control,penultimate_hour,250.0,total_buoyancy_flux,2.1994003418512875e-7,Face,m^2 s^-3
historical_control,penultimate_hour,262.5,total_buoyancy_flux,-1.0559407854771052e-6,Face,m^2 s^-3
historical_control,penultimate_hour,275.0,total_buoyancy_flux,-1.7934477511971636e-6,Face,m^2 s^-3
historical_control,penultimate_hour,287.5,total_buoyancy_flux,-1.7857140619526035e-6,Face,m^2 s^-3
historical_control,penultimate_hour,300.0,total_buoyancy_flux,-1.2602520200744038e-6,Face,m^2 s^-3
historical_control,penultimate_hour,312.5,total_buoyancy_flux,-4.967914009057495e-7,Face,m^2 s^-3
historical_control,penultimate_hour,325.0,total_buoyancy_flux,-6.843234245934582e-8,Face,m^2 s^-3
historical_control,penultimate_hour,337.5,total_buoyancy_flux,-1.2951548455930606e-7,Face,m^2 s^-3
historical_control,penultimate_hour,350.0,total_buoyancy_flux,-1.2824574469050276e-7,Face,m^2 s^-3
historical_control,penultimate_hour,362.5,total_buoyancy_flux,2.711184627912644e-7,Face,m^2 s^-3
historical_control,penultimate_hour,375.0,total_buoyancy_flux,3.2291963236730226e-7,Face,m^2 s^-3
historical_control,penultimate_hour,387.5,total_buoyancy_flux,5.814254322444867e-8,Face,m^2 s^-3
historical_control,penultimate_hour,400.0,total_buoyancy_flux,0.0,Face,m^2 s^-3
historical_control,penultimate_hour,0.0,total_stress_magnitude,0.07910524681210518,Face,m^2 s^-2
historical_control,penultimate_hour,12.5,total_stress_magnitude,0.06902448832988739,Face,m^2 s^-2
historical_control,penultimate_hour,25.0,total_stress_magnitude,0.06278525665402412,Face,m^2 s^-2
historical_control,penultimate_hour,37.5,total_stress_magnitude,0.050288042053580284,Face,m^2 s^-2
historical_control,penultimate_hour,50.0,total_stress_magnitude,0.048526229336857796,Face,m^2 s^-2
historical_control,penultimate_hour,62.5,total_stress_magnitude,0.044109687209129333,Face,m^2 s^-2
historical_control,penultimate_hour,75.0,total_stress_magnitude,0.038855722174048424,Face,m^2 s^-2
historical_control,penultimate_hour,87.5,total_stress_magnitude,0.03321347665041685,Face,m^2 s^-2
historical_control,penultimate_hour,100.0,total_stress_magnitude,0.028188868425786495,Face,m^2 s^-2
historical_control,penultimate_hour,112.5,total_stress_magnitude,0.02340163290500641,Face,m^2 s^-2
historical_control,penultimate_hour,125.0,total_stress_magnitude,0.019190709106624126,Face,m^2 s^-2
historical_control,penultimate_hour,137.5,total_stress_magnitude,0.015397713985294104,Face,m^2 s^-2
historical_control,penultimate_hour,150.0,total_stress_magnitude,0.01194040197879076,Face,m^2 s^-2
historical_control,penultimate_hour,162.5,total_stress_magnitude,0.008680995088070631,Face,m^2 s^-2
historical_control,penultimate_hour,175.0,total_stress_magnitude,0.006657930091023445,Face,m^2 s^-2
historical_control,penultimate_hour,187.5,total_stress_magnitude,0.005320441094227135,Face,m^2 s^-2
historical_control,penultimate_hour,200.0,total_stress_magnitude,0.003821228980086744,Face,m^2 s^-2
historical_control,penultimate_hour,212.5,total_stress_magnitude,0.0028960242634639144,Face,m^2 s^-2
historical_control,penultimate_hour,225.0,total_stress_magnitude,0.0023960592225193977,Face,m^2 s^-2
historical_control,penultimate_hour,237.5,total_stress_magnitude,0.0019089747220277786,Face,m^2 s^-2
historical_control,penultimate_hour,250.0,total_stress_magnitude,0.0016545630642212927,Face,m^2 s^-2
historical_control,penultimate_hour,262.5,total_stress_magnitude,0.0014696591533720493,Face,m^2 s^-2
historical_control,penultimate_hour,275.0,total_stress_magnitude,0.0013379486626945436,Face,m^2 s^-2
historical_control,penultimate_hour,287.5,total_stress_magnitude,0.0012627716641873121,Face,m^2 s^-2
historical_control,penultimate_hour,300.0,total_stress_magnitude,0.0012859890703111887,Face,m^2 s^-2
historical_control,penultimate_hour,312.5,total_stress_magnitude,0.0013099528732709587,Face,m^2 s^-2
historical_control,penultimate_hour,325.0,total_stress_magnitude,0.0012245006510056555,Face,m^2 s^-2
historical_control,penultimate_hour,337.5,total_stress_magnitude,0.0010329762299079448,Face,m^2 s^-2
historical_control,penultimate_hour,350.0,total_stress_magnitude,0.0007814292039256543,Face,m^2 s^-2
historical_control,penultimate_hour,362.5,total_stress_magnitude,0.0004358045553090051,Face,m^2 s^-2
historical_control,penultimate_hour,375.0,total_stress_magnitude,0.0001534022594569251,Face,m^2 s^-2
historical_control,penultimate_hour,387.5,total_stress_magnitude,3.377272514626384e-5,Face,m^2 s^-2
historical_control,penultimate_hour,400.0,total_stress_magnitude,0.0,Face,m^2 s^-2
historical_control,penultimate_hour,6.25,total_tke_buoyancy_production,-0.00019476051966194063,Center,m^2 s^-3
historical_control,penultimate_hour,18.75,total_tke_buoyancy_production,-0.0003607642574934289,Center,m^2 s^-3
historical_control,penultimate_hour,31.25,total_tke_buoyancy_production,-0.0003099773603025824,Center,m^2 s^-3
historical_control,penultimate_hour,43.75,total_tke_buoyancy_production,-0.0002849394077202305,Center,m^2 s^-3
historical_control,penultimate_hour,56.25,total_tke_buoyancy_production,-0.00027289364516036585,Center,m^2 s^-3
historical_control,penultimate_hour,68.75,total_tke_buoyancy_production,-0.0002507848694222048,Center,m^2 s^-3
historical_control,penultimate_hour,81.25,total_tke_buoyancy_production,-0.0002241798647446558,Center,m^2 s^-3
historical_control,penultimate_hour,93.75,total_tke_buoyancy_production,-0.00019952969887526706,Center,m^2 s^-3
historical_control,penultimate_hour,106.25,total_tke_buoyancy_production,-0.00017507649317849427,Center,m^2 s^-3
historical_control,penultimate_hour,118.75,total_tke_buoyancy_production,-0.00014793725858908147,Center,m^2 s^-3
historical_control,penultimate_hour,131.25,total_tke_buoyancy_production,-0.00012233181405463256,Center,m^2 s^-3
historical_control,penultimate_hour,143.75,total_tke_buoyancy_production,-0.0001004160767479334,Center,m^2 s^-3
historical_control,penultimate_hour,156.25,total_tke_buoyancy_production,-8.049124517128803e-5,Center,m^2 s^-3
historical_control,penultimate_hour,168.75,total_tke_buoyancy_production,-6.0679780290229246e-5,Center,m^2 s^-3
historical_control,penultimate_hour,181.25,total_tke_buoyancy_production,-4.12812405556906e-5,Center,m^2 s^-3
historical_control,penultimate_hour,193.75,total_tke_buoyancy_production,-2.2494788936455734e-5,Center,m^2 s^-3
historical_control,penultimate_hour,206.25,total_tke_buoyancy_production,-8.310498174068925e-6,Center,m^2 s^-3
