figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
6,11,Mixed-SGS,45MS,w_variance,height_m,220.0,0.21181640697243018,m^2 s^-2,2-4 h,373,274.5113152,198.16756943005106,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,230.0,0.21181344366634963,m^2 s^-2,2-4 h,373,274.5104575,197.26307684328188,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,240.0,0.21147352513031467,m^2 s^-2,2-4 h,373,274.4120714,196.3585842565127,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,250.0,0.21058910765299346,m^2 s^-2,2-4 h,373,274.1560854,195.45409166974352,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,260.0,0.20956806507798273,m^2 s^-2,2-4 h,373,273.8605546,194.54959908297437,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,270.0,0.2079517811341794,m^2 s^-2,2-4 h,373,273.392737,193.6451064962052,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,280.0,0.20633549684488148,m^2 s^-2,2-4 h,373,272.9249193,192.740613909436,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,290.0,0.20414822628065468,m^2 s^-2,2-4 h,373,272.2918352,191.83612132266683,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,300.0,0.20192029343561638,m^2 s^-2,2-4 h,373,271.6469818,190.93162873589768,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,310.0,0.19936352413520458,m^2 s^-2,2-4 h,373,270.9069499,190.0271361491285,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,320.0,0.1966231303966989,m^2 s^-2,2-4 h,373,270.1137697,189.12264356235931,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,330.0,0.1937413496102057,m^2 s^-2,2-4 h,373,269.2796664,188.21815097559013,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,340.0,0.19057257934969263,m^2 s^-2,2-4 h,373,268.3624968,187.31365838882095,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,350.0,0.18739758707924586,m^2 s^-2,2-4 h,373,267.4435263,186.4091658020518,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,360.0,0.18387384474308857,m^2 s^-2,2-4 h,373,266.4236135,185.50467321528262,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,370.0,0.18035010275242577,m^2 s^-2,2-4 h,373,265.4037008,184.60018062851344,0.0,1,vector centerline interpolation
6,11,Mixed-SGS,45MS,w_variance,height_m,380.0,0.1766176161116491,m^2 s^-2,2-4 h,373,264.323369,183.69568804174426,0.0,1,vector centerline interpolation
