figure,page,experiment,case_id,variable,coordinate,coordinate_value,value,units,averaging,svg_path_index,svg_x_pt,svg_y_pt,outline_halfwidth_value,intersection_count,method
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.54,0.5515878297048378,1,instantaneous plotted series,432,321.26062525000003,525.1418846,0.01827681030677802,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.56,0.5382638512511443,1,instantaneous plotted series,432,322.14484400000003,526.61454855,0.01578034707863748,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.58,0.5241297827621738,1,instantaneous plotted series,432,323.02906275000004,528.1767496,0.013934810556924197,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.6,0.5159547735988304,1,instantaneous plotted series,432,323.91328150000004,529.08031165,0.011512981348760262,4,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.62,0.5165179622881377,1,instantaneous plotted series,432,324.79750025000004,529.0180639,0.009082552458692775,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.64,0.5213422182659162,1,instantaneous plotted series,432,325.68171900000004,528.4848517,0.009432407061188502,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.66,0.5264146273161153,1,instantaneous plotted series,432,326.56593775,527.9242118,0.00935211471289874,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.68,0.5264307423328658,1,instantaneous plotted series,432,327.45015650000005,527.92243065,0.008385610442244954,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.7,0.5228900388667626,1,instantaneous plotted series,432,328.33437525,528.3137752,0.009324640968483304,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.72,0.5195466345414034,1,instantaneous plotted series,432,329.21859400000005,528.6833128000001,0.009026392600187484,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.74,0.5248470609227712,1,instantaneous plotted series,432,330.10281275,528.09747075,0.00998111969468838,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.76,0.5297325836401179,1,instantaneous plotted series,432,330.9870315,527.5574869,0.008846172943411836,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.78,0.5348509690959381,1,instantaneous plotted series,432,331.87125025,526.9917653499999,0.01077183624352741,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.8,0.5409062371932152,1,instantaneous plotted series,432,332.755469,526.32249265,0.009049061651205515,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.82,0.5427633577262116,1,instantaneous plotted series,432,333.63968775,526.11723005,0.008759151491055576,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.84,0.5380239006738466,1,instantaneous plotted series,432,334.5239065,526.64106965,0.00965422411670372,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.86,0.5308068675747797,1,instantaneous plotted series,432,335.40812525,527.4387491499999,0.011443071951498143,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.88,0.5234497582788207,1,instantaneous plotted series,432,336.292344,528.2519109,0.012031482453790128,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.9,0.5133636012279458,1,instantaneous plotted series,432,337.17656275,529.3667070500001,0.011782891933058216,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.92,0.5053049424584025,1,instantaneous plotted series,432,338.0607815,530.2574092,0.013156428512386988,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.94,0.49500464111396714,1,instantaneous plotted series,432,338.94500025,531.39587415,0.012151093126783055,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.96,0.4850429804049218,1,instantaneous plotted series,432,339.829219,532.49691005,0.012815454517752992,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,2.98,0.47430218987258066,1,instantaneous plotted series,432,340.71343775,533.6840611,0.014258945732017138,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.0,0.46524617157180637,1,instantaneous plotted series,432,341.5976565,534.68499875,0.011517547639613728,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.02,0.459099831440806,1,instantaneous plotted series,432,342.48187525000003,535.3643374000001,0.00845091509663021,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.04,0.45540894160996104,1,instantaneous plotted series,432,343.36609400000003,535.77228165,0.009627071559776218,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.06,0.44930129280949804,1,instantaneous plotted series,432,344.25031275000003,536.4473438499999,0.01017571588438808,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.08,0.44270280528952244,1,instantaneous plotted series,432,345.13453150000004,537.17665715,0.010982481855350102,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.1,0.4352159272007834,1,instantaneous plotted series,432,346.01875025000004,538.0041619000001,0.010894375603561112,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.12,0.42802294516368833,1,instantaneous plotted series,432,346.902969,538.7991830999999,0.010313009059549775,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.14,0.4220882250640171,1,instantaneous plotted series,432,347.78718775000004,539.45513195,0.00945476759126668,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.16,0.41774292160680204,1,instantaneous plotted series,432,348.6714065,539.9354068,0.008642239697716722,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.18,0.42017335321112903,1,instantaneous plotted series,432,349.55562525000005,539.6667776500001,0.009519148039963687,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.2,0.42255778307673775,1,instantaneous plotted series,432,350.439844,539.4032329500001,0.00831256245513297,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.22,0.4205957509482906,1,instantaneous plotted series,432,351.32406275000005,539.62009115,0.008495124518689024,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.24,0.4226043986906991,1,instantaneous plotted series,432,352.2082815,539.39808065,0.007939148071811373,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.26,0.4226105930854538,1,instantaneous plotted series,432,353.09250025,539.3973960000001,0.007929919133857138,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.28,0.42473146826001795,1,instantaneous plotted series,432,353.976719,539.1629813,0.008419868480690236,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.3,0.42495109626446825,1,instantaneous plotted series,432,354.86093775,539.1387064,0.007987856832965917,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.32,0.4249378855064141,1,instantaneous plotted series,432,355.7451565,539.14016655,0.008934407670196206,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.34,0.42543381889281673,1,instantaneous plotted series,432,356.62937525,539.08535235,0.009857655224212737,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.36,0.4235761093652993,1,instantaneous plotted series,432,357.513594,539.29068005,0.008262588396225663,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.38,0.41990198325945494,1,instantaneous plotted series,432,358.39781275,539.69677145,0.010296331286129277,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.4,0.4173061319559077,1,instantaneous plotted series,432,359.2820315,539.983684,0.009331518904498352,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.42,0.4235163300404654,1,instantaneous plotted series,432,360.16625025,539.2972873,0.011031304615444562,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.44,0.43061315668636757,1,instantaneous plotted series,432,361.050469,538.5128939,0.010483117191344,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.46,0.43670224763566157,1,instantaneous plotted series,432,361.93468775,537.8398828500001,0.009443222032006846,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.48,0.43848276269083275,1,instantaneous plotted series,432,362.8189065,537.64308725,0.007953564413888076,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.5,0.43632429636597503,1,instantaneous plotted series,432,363.70312525,537.8816568,0.008178461250276589,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.52,0.4428873650487791,1,instantaneous plotted series,432,364.58734400000003,537.1562582500001,0.013211749212031993,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.54,0.4528581900059049,1,instantaneous plotted series,432,365.47156275000003,536.05420945,0.014818139934675421,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.56,0.4627732590769579,1,instantaneous plotted series,432,366.35578150000003,534.9583232,0.010818324739623145,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.58,0.4689063604025444,1,instantaneous plotted series,432,367.24000025000004,534.2804478,0.009063740824171197,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.6,0.4753839796421784,1,instantaneous plotted series,432,368.12421900000004,533.56449375,0.011111582035301758,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.62,0.485241181132517,1,instantaneous plotted series,432,369.00843775000004,532.47500345,0.013678734105833416,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.64,0.49571354985242433,1,instantaneous plotted series,432,369.89265650000004,531.31752035,0.014187663371337663,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.66,0.5060781257893974,1,instantaneous plotted series,432,370.77687525,530.1719513,0.011423083685065501,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.68,0.5124070207459249,1,instantaneous plotted series,432,371.66109400000005,529.4724353500001,0.008809507355935284,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.7,0.5151680357034547,1,instantaneous plotted series,432,372.54531275,529.1672677,0.008585189561779664,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.72,0.5064860411374766,1,instantaneous plotted series,432,373.42953150000005,530.1268655,0.013767427542635954,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.74,0.4991015359059022,1,instantaneous plotted series,432,374.31375025,530.94305525,0.011768711731641998,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.76,0.4899447416378704,1,instantaneous plotted series,432,375.19796900000006,531.9551314,0.011581564829785665,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.78,0.4825139940031491,1,instantaneous plotted series,432,376.08218775,532.7764322,0.010874235790918845,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.8,0.47667420063943666,1,instantaneous plotted series,432,376.9664065,533.42188905,0.00893874505841769,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.82,0.4731669178624258,1,instantaneous plotted series,432,377.85062525,533.8095397,0.00827659986111675,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.84,0.4726910062183347,1,instantaneous plotted series,432,378.734844,533.86214095,0.007921797614172263,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.86,0.47589681472849,1,instantaneous plotted series,432,379.61906275,533.50781145,0.00996705349221105,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.88,0.480922000170384,1,instantaneous plotted series,432,380.5032815,532.95239105,0.010120619111231039,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.9,0.4872286960953309,1,instantaneous plotted series,432,381.38750025,532.2553287,0.012648535189626935,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.92,0.4948957838885555,1,instantaneous plotted series,432,382.271719,531.40790585,0.00937979881250037,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.94,0.4991421267663866,1,instantaneous plotted series,432,383.15593775,530.93856885,0.008795193251002052,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.96,0.5025668046451924,1,instantaneous plotted series,432,384.0401565,530.5600483000001,0.00846519029716294,2,filled vector outline midpoint
2,7,Mixed-SGS,65MS,cloud_fraction,time_h,3.98,0.5015073156919442,1,instantaneous plotted series,432,384.92437525,530.6771507999999,0.008455566434311123,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.02,0.9999770052377269,1,instantaneous plotted series,404,399.82953075,475.58261995,0.007916621519467594,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.04,0.9999716762396829,1,instantaneous plotted series,404,400.7137495,475.58320894999997,0.0079166495668256,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.06,0.9999663472416384,1,instantaneous plotted series,404,401.59796825,475.58379795,0.007916678518937296,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.08,0.9999610182435943,1,instantaneous plotted series,404,402.482187,475.58438695,0.007916706566295558,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.1,0.9999556896979268,1,instantaneous plotted series,404,403.36640575,475.5849759,0.007916735066030408,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.12,0.9999503606998827,1,instantaneous plotted series,404,404.2506245,475.5855649,0.007916763113388414,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.14,0.9999450317018387,1,instantaneous plotted series,404,405.13484325,475.5861539,0.00791679206550011,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.16,0.9999397027037946,1,instantaneous plotted series,404,406.019062,475.5867429,0.007916820112858372,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.18,0.9999343741581271,1,instantaneous plotted series,404,406.90328075,475.58733185,0.007916848612593222,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.2,0.9999290451600826,1,instantaneous plotted series,404,407.7874995,475.58792085000005,0.007916876659951227,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.22,0.9999237161620386,1,instantaneous plotted series,404,408.67171825,475.58850985000004,0.007916905612062665,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.24,0.9999183871639945,1,instantaneous plotted series,404,409.555937,475.58909885,0.007916933659420927,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.26,0.9999130586183275,1,instantaneous plotted series,404,410.44015575,475.5896878,0.007916962159155778,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.28,0.9999077296202834,1,instantaneous plotted series,404,411.3243745,475.59027679999997,0.007916990206514039,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.3,0.9999024006222393,1,instantaneous plotted series,404,412.20859325,475.59086579999996,0.007917019158625478,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.32,0.9998970720765714,1,instantaneous plotted series,404,413.092812,475.59145475,0.00791704765836033,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.34,0.9998917430785274,1,instantaneous plotted series,404,413.97703075,475.59204375,0.007917075705718592,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.36,0.9998864145328604,1,instantaneous plotted series,404,414.8612495,475.59263269999997,0.007917104205453442,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.38,0.9998810855348164,1,instantaneous plotted series,404,415.74546825,475.59322169999996,0.007917132252811704,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.4,0.9995232926252173,1,instantaneous plotted series,404,416.629687,475.63276759999997,0.008269625116478066,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.42,0.9964269687870186,1,instantaneous plotted series,404,417.51390575,475.97499604999996,0.008585373679114208,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.44,0.9931171059353426,1,instantaneous plotted series,404,418.3981245,476.34082639999997,0.008681065384146007,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.46,0.9896640350825766,1,instantaneous plotted series,404,419.28234325,476.72248515,0.008555724907313475,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.48,0.9864870624232135,1,instantaneous plotted series,404,420.166562,477.07362750000004,0.00847994954081231,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.5,0.9839983814322006,1,instantaneous plotted series,404,421.05078075,477.3486948,0.00810855004350786,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.52,0.9844864203920435,1,instantaneous plotted series,404,421.9349995,477.29475315,0.008030881027956167,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.54,0.9828101514861339,1,instantaneous plotted series,404,422.81921825,477.4800267,0.008268552078841009,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.56,0.9800728089512406,1,instantaneous plotted series,404,423.703437,477.7825779,0.008259825731449717,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.58,0.9774364278580695,1,instantaneous plotted series,404,424.58765575,478.0739701,0.008604311526747451,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.6,0.9745818111760655,1,instantaneous plotted series,404,425.4718745,478.3894833,0.0086543353470975,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.62,0.9717154385796154,1,instantaneous plotted series,404,426.35609325,478.70629585,0.008187378048277235,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.64,0.9706704202536525,1,instantaneous plotted series,404,427.240312,478.82179895,0.008142728463646042,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.66,0.9693910418221942,1,instantaneous plotted series,404,428.12453075,478.96320525,0.008220903688774157,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.68,0.9671257385864624,1,instantaneous plotted series,404,429.0087495,479.2135832,0.008449444872211857,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.7,0.9643833638126695,1,instantaneous plotted series,404,429.89296824999997,479.51669059999995,0.008512570427820977,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.72,0.9615406677102454,1,instantaneous plotted series,404,430.77718699999997,479.83088625000005,0.008684861277404816,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.74,0.958654695438986,1,instantaneous plotted series,404,431.66140575,480.1498651,0.008039343639705815,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.76,0.9549776899551665,1,instantaneous plotted series,404,432.5456245,480.55627475,0.009866902709613788,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.78,0.9535478234236769,1,instantaneous plotted series,404,433.42984325,480.7143141,0.008063620890048766,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.8,0.9554522978494804,1,instantaneous plotted series,404,434.314062,480.50381760000005,0.00808150696175233,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.82,0.9538351514173723,1,instantaneous plotted series,404,435.19828075,480.68255650000003,0.008297078051563229,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.84,0.951272859682578,1,instantaneous plotted series,404,436.0824995,480.9657598,0.00833719572597326,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.86,0.9472823073537354,1,instantaneous plotted series,404,436.96671825,481.40682495,0.009437668655097722,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.88,0.9446306024507383,1,instantaneous plotted series,404,437.850937,481.69991085000004,0.008035145131145106,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.9,0.941527855767529,1,instantaneous plotted series,404,438.73515575,482.0428492,0.009041889217929746,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.92,0.9373237847821623,1,instantaneous plotted series,404,439.6193745,482.507514,0.008920280396858077,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.94,0.9326571382191184,1,instantaneous plotted series,404,440.50359325,483.02330605,0.009600759518839022,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.96,0.9285305136799459,1,instantaneous plotted series,404,441.387812,483.47941089999995,0.008929274551282108,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,0.98,0.9238000313298044,1,instantaneous plotted series,404,442.27203075,484.00225854999996,0.011319229294065125,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.0,0.9174784060675524,1,instantaneous plotted series,404,443.1562495,484.700971,0.009081804227558417,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.02,0.9120262529786297,1,instantaneous plotted series,404,444.04046825,485.303583,0.010185451484295326,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.04,0.9054982036843302,1,instantaneous plotted series,404,444.924687,486.02511095,0.010316833904920539,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.06,0.8990099431865475,1,instantaneous plotted series,404,445.80890575,486.74224115000004,0.010088522076491665,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.08,0.8933434282108507,1,instantaneous plotted series,404,446.6931245,487.36854600000004,0.009449573853869145,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.1,0.8904917470015388,1,instantaneous plotted series,404,447.57734325,487.68373475,0.00901607252952725,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.12,0.8841889641354272,1,instantaneous plotted series,404,448.461562,488.3803646,0.011154931036793938,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.14,0.8769917591614255,1,instantaneous plotted series,404,449.34578074999996,489.17585255,0.010786522202143978,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.16,0.8736348988898174,1,instantaneous plotted series,404,450.22999949999996,489.54687739999997,0.008004326060707861,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.18,0.8700041715469075,1,instantaneous plotted series,404,451.11421824999996,489.94817205,0.009874287307582363,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.2,0.8703051138187128,1,instantaneous plotted series,404,451.99843699999997,489.9149097,0.008461915994290222,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.22,0.8716690315113338,1,instantaneous plotted series,404,452.88265574999997,489.7641595,0.00906686584271852,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.24,0.8680891404574061,1,instantaneous plotted series,404,453.7668745,490.15983535,0.008228732520705436,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.26,0.8654067151021021,1,instantaneous plotted series,404,454.65109325,490.4563167,0.00858452728222619,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.28,0.863852950723217,1,instantaneous plotted series,404,455.535312,490.62805015,0.008729102818212988,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.3,0.8677892083428697,1,instantaneous plotted series,404,456.41953075,490.19298605,0.009443517886397591,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.32,0.869568888310571,1,instantaneous plotted series,404,457.3037495,489.99628275,0.008459274566481923,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.34,0.8702377286836824,1,instantaneous plotted series,404,458.18796825,489.9223576,0.010186353523522509,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.36,0.8743653498088222,1,instantaneous plotted series,404,459.072187,489.4661426,0.008062846421063015,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.38,0.8726641241827003,1,instantaneous plotted series,404,459.95640575,489.65417455,0.00857531282032793,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.4,0.8692878949484212,1,instantaneous plotted series,404,460.8406245,490.0273402,0.008641191088424191,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.42,0.86661330656783,1,instantaneous plotted series,404,461.72484325,490.32295535000003,0.008119536012735306,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.44,0.8682162415845265,1,instantaneous plotted series,404,462.609062,490.1457872,0.008013382643122199,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.46,0.8665945863134107,1,instantaneous plotted series,404,463.49328075,490.32502445,0.009044544217040072,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.48,0.8675582804197305,1,instantaneous plotted series,404,464.3774995,490.2185099,0.008717958517125032,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.5,0.8706712770552058,1,instantaneous plotted series,404,465.26171824999994,489.87443865,0.009324676706245628,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.52,0.8744987914483862,1,instantaneous plotted series,404,466.145937,489.45139365,0.008627717951858373,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.54,0.8725027912549862,1,instantaneous plotted series,404,467.03015574999995,489.67200625,0.008279060338227139,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.56,0.8703916747515446,1,instantaneous plotted series,404,467.9143745,489.90534234999996,0.008135643339081691,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.58,0.8711547510813255,1,instantaneous plotted series,404,468.79859324999995,489.82100155,0.0089153779900836,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.6,0.8667042582693386,1,instantaneous plotted series,404,469.682812,490.3129027,0.01007680959021331,2,filled vector outline midpoint
2,7,Paired-SGS,22MS,cloud_fraction,time_h,1.62,0.8632372379272958,1,instantaneous plotted series,404,470.56703074999996,490.69610324999996,0.008757359174395856,2,filled vector outline midpoint
